idx,label,label_text,text_original,label_domain_text,label_subcat_text,text_preceding,text_following,manifesto_id,doc_id,country_name,date,party,cmp_code_hb4,cmp_code,label_subcat_text_simple
38419,0,Other,Decades of chronic under-resourcing and a lack of integration have hampered the effective development of mental health services in Ireland.,Welfare and Quality of Life,Welfare State Expansion,The Social Democrats wholeheartedly support the Waking the Feminists movement and are committed to ensuring that state- funded arts organisations and programs lead the way in advancing equality and diversity in Irish society.,This lack of appropriate services due to inadequate resource allocation has stigmatised people suffering with mental health issues and isolated them in terms of treatment choices.,53321_201602,46,Ireland,201602,53321,504,504,Welfare State
61259,0,Other,"When President Bush took office, many of the programs designed to assist veterans cried out for modernization and reform.",Social Groups,Non-economic Demographic Groups,"As the traditional advocate of America's veterans, the Republican Party has continued to fulfill America's obligations to them.",President Bush and Congress have increased funding for VA health care by more than 40 percent since 2001.,61620_200411,63,United States,200411,61620,706,706,Non-economic Demographic Groups
40778,0,Other,food business development initiatives,Economy,Technology and Infrastructure: Positive,"We will invest in strategic R&D programmes,",and new marketing and promotion measures to achieve this.,53520_200705,48,Ireland,200705,53520,411,411,Technology and Infrastructure: Positive
92253,0,Other,Support an allowance to beneficiaries who carry out a minimum number of hours of voluntary work per week.,Welfare and Quality of Life,Welfare State Expansion,Remove discrimination from tax credit regimes such as the In Work Payment component of Working for Families.,Improve the culture of Work and Income so that people are treated with dignity and respect and are enable to access their full entitlements promptly.,64110_201709,102,New Zealand,201709,64110,504,504,Welfare State
86818,0,Other,The Coalition’s commitment will be funded from the official development assistance budget.,External Relations,Internationalism: Positive,The empowerment of women in our region is a crucial pillar in building peace and stability.,"The Coalition will develop a contemporary and comprehensive foreign policy strategy within twelve months of the election to build on our achievements over the past three years and to focus on the challenges, including new and emerging threats, and the opportunities that lie ahead.",63810_201607,96,Australia,201607,63810,107,107,Internationalism
16297,0,Other,"We have already increased funding for the 69 least well-funded local authorities in the country, and will make this the baseline for their funding in the next Parliament.",Welfare and Quality of Life,Education Expansion,And we will make schools funding fairer.,We will not allow state schools to make a profit.,51620_201505,18,United Kingdom,201505,51620,506,506,Education
114229,0,Other,Growing investment into New Zealand through the Investor and Entrepreneur Visa categories,Fabric of Society,National Way of Life: Negative,Attracting migrants with the skills and talent we need to support our growing economy,Working with businesses to streamline visa processing for priority applicants,64620_201709,133,New Zealand,201709,64620,602,602.2,National Way of Life
85083,0,Other,The Nationals in government will re-introduce full tax deductibility for water infrastructure expenses in the ﬁnancial year following that in which the cost was incurred.,Economy,Incentives: Positive,"In government, we will review the present funding to see whether a fairer GST arrangement is deliverable, while making sure that the states and territories are not unfairly penalised for the incidence and application of their own taxes and royalties.","Overwhelmingly, the majority of unemployed Australians live in our capital cities",63810_201309,95,Australia,201309,63810,402,402,Incentives: Positive
45085,0,Other,"Within 3 months, we will commence a review of the teacher appointment thresholds for 3 and 4-teacher schools.",Welfare and Quality of Life,Education Expansion,"Fine Gael will, however, provide positive incentives for small schools amalgamation, such as additional capital works.","Fine Gael is determined to deliver a step change in our higher level education system's capacity to educate, develop, deploy and retain talent.",53520_201602,50,Ireland,201602,53520,506,506,Education
79344,0,Other,"The Council will tackle issues like small pelagic fisheries management, boating and fishing infrastructure, conservation, access to national marine parks, national Gone Fishing Day and other issues of concern to recreational fishers.",Social Groups,Agriculture and Farmers: Positive,"Chaired by the Minister for Agriculture, Fisheries and Forestry, the Council will include representatives of both recreational fishers and relevant government departments.",Protecting animal welfare and boosting agricultural profitability aren’t competing aims – they support one another.,63320_201607,77,Australia,201607,63320,703,703.1,Agriculture and Farmers: Positive
